ticket_id,category,priority,status,department,assigned_agent,created_date,resolved_date,resolution_hours,sla_breached,is_weekend
TKT-05037,Printer,Medium,Resolved,Operations,Neha Gupta,2023-03-16 17:43:31,2023-03-17 04:43:31,11.0,No,No
TKT-05038,Network,High,Resolved,Sales,Vikram Joshi,2023-01-11 21:33:50,2023-01-12 16:33:50,19.0,No,No
TKT-05039,Printer,Medium,Resolved,Marketing,Rohit Verma,2023-04-15 02:28:39,2023-04-15 16:28:39,14.0,No,Yes
TKT-05040,Access/Login,Low,Resolved,Sales,Suresh Kumar,2023-02-14 15:53:34,2023-02-16 02:53:34,35.0,No,No
TKT-05041,Hardware,Medium,Open,Marketing,Vikram Joshi,2024-03-08 23:46:44,,,,No
TKT-05042,Access/Login,Medium,Closed,Marketing,Anjali Mehta,2023-04-19 14:13:05,2023-04-21 07:13:05,41.0,No,No
TKT-05043,Email,Medium,Resolved,HR,Vikram Joshi,2023-03-08 22:55:37,2023-03-09 06:55:37,8.0,No,No
TKT-05044,Access/Login,Medium,In Progress,Sales,Amit Sharma,2023-10-22 22:28:01,,,,Yes
TKT-05045,Printer,Medium,Closed,Sales,Priya Singh,2023-03-01 12:18:40,2023-03-02 23:18:40,35.0,No,No
TKT-05046,Software,Low,Resolved,Legal,Amit Sharma,2024-02-21 03:21:17,2024-02-23 20:21:17,65.0,No,No
TKT-05047,Printer,Medium,Closed,Finance,Rohit Verma,2024-05-07 21:16:33,2024-05-09 06:16:33,33.0,No,No
TKT-05048,Network,Medium,Resolved,IT,Anjali Mehta,2024-01-03 23:08:36,2024-01-04 16:08:36,17.0,No,No
TKT-05049,Hardware,High,Open,Sales,Neha Gupta,2023-02-11 20:27:08,,,,Yes
TKT-05050,Software,High,Open,Legal,Vikram Joshi,2023-04-21 04:31:09,,,,No
TKT-05051,Access/Login,Critical,In Progress,Legal,Neha Gupta,2024-03-15 08:26:06,,,,No
TKT-05052,Access/Login,Critical,In Progress,Finance,Vikram Joshi,2023-10-17 23:29:42,,,,No
TKT-05053,Network,Medium,Closed,Operations,Rohit Verma,2024-03-28 05:48:28,2024-03-28 17:48:28,12.0,No,No
TKT-05054,Software,High,Resolved,Legal,Neha Gupta,2024-04-20 23:40:24,2024-04-21 01:40:24,2.0,No,Yes
TKT-05055,Email,High,Open,Legal,Rohit Verma,2023-09-11 14:03:10,,,,No
TKT-05056,Access/Login,Medium,Resolved,Finance,Amit Sharma,2024-11-06 11:44:21,2024-11-07 09:44:21,22.0,No,No
TKT-05057,Printer,Medium,Closed,Finance,Suresh Kumar,2024-08-28 08:21:25,2024-08-29 09:21:25,25.0,No,No
TKT-05058,Network,Medium,Closed,Legal,Neha Gupta,2023-10-09 03:53:12,2023-10-11 12:53:12,57.0,Yes,No
TKT-05059,Hardware,Medium,Resolved,Sales,Neha Gupta,2023-10-17 23:39:36,2023-10-20 09:39:36,58.0,Yes,No
TKT-05060,Software,High,Resolved,HR,Vikram Joshi,2023-07-02 21:01:04,2023-07-03 17:01:04,20.0,No,Yes
TKT-05061,Printer,High,Resolved,Sales,Rohit Verma,2024-11-23 16:59:10,2024-11-24 11:59:10,19.0,No,Yes
TKT-05062,Hardware,Medium,Closed,Legal,Neha Gupta,2023-04-12 18:27:15,2023-04-14 07:27:15,37.0,No,No
TKT-05063,Access/Login,Low,Resolved,Sales,Neha Gupta,2023-07-12 07:01:36,2023-07-15 07:01:36,72.0,No,No
TKT-05064,Printer,Medium,In Progress,Legal,Suresh Kumar,2024-03-27 10:39:42,,,,No
TKT-05065,Software,Low,Closed,IT,Rohit Verma,2024-05-25 06:57:31,2024-05-26 00:57:31,18.0,No,Yes
TKT-05066,Email,Medium,Resolved,HR,Rohit Verma,2023-04-10 08:35:36,2023-04-12 11:35:36,51.0,Yes,No
TKT-05067,Email,Medium,Resolved,Finance,Anjali Mehta,2023-11-10 08:46:03,2023-11-12 08:46:03,48.0,No,No
TKT-05068,Hardware,Medium,Resolved,Marketing,Priya Singh,2023-05-30 03:59:30,2023-06-01 15:59:30,60.0,Yes,No
TKT-05069,Software,Low,Closed,HR,Amit Sharma,2023-02-16 00:12:24,2023-02-18 21:12:24,69.0,No,No
TKT-05070,Software,High,Resolved,Marketing,Amit Sharma,2024-07-20 10:20:11,2024-07-20 20:20:11,10.0,No,Yes
TKT-05071,Network,Critical,Resolved,IT,Vikram Joshi,2024-09-04 09:36:12,2024-09-04 14:36:12,5.0,Yes,No
TKT-05072,Hardware,High,Resolved,Marketing,Neha Gupta,2024-04-22 23:11:36,2024-04-23 10:11:36,11.0,No,No
TKT-05073,Access/Login,Medium,Open,Operations,Amit Sharma,2024-10-05 23:25:04,,,,Yes
TKT-05074,Network,Medium,Resolved,Legal,Vikram Joshi,2023-07-06 10:58:12,2023-07-08 15:58:12,53.0,Yes,No
TKT-05075,Network,High,Closed,IT,Neha Gupta,2024-06-03 21:39:47,2024-06-04 11:39:47,14.0,No,No
TKT-05076,Email,Medium,Resolved,Marketing,Anjali Mehta,2023-12-03 01:54:50,2023-12-05 12:54:50,59.0,Yes,Yes
TKT-05077,Email,Medium,Resolved,Sales,Priya Singh,2023-11-22 19:11:39,2023-11-24 07:11:39,36.0,No,No
TKT-05078,Network,Medium,Closed,IT,Suresh Kumar,2023-09-09 12:08:37,2023-09-11 06:08:37,42.0,No,Yes
TKT-05079,Access/Login,Critical,Resolved,Sales,Anjali Mehta,2024-10-16 15:51:58,2024-10-16 16:51:58,1.0,No,No
TKT-05080,Access/Login,Low,Closed,Sales,Anjali Mehta,2024-07-21 03:47:06,2024-07-21 18:47:06,15.0,No,Yes
TKT-05081,Software,Medium,Closed,Legal,Anjali Mehta,2023-12-30 21:53:58,2024-01-01 19:53:58,46.0,No,Yes
TKT-05082,Printer,Low,Resolved,Legal,Neha Gupta,2024-02-01 19:40:16,2024-02-02 22:40:16,27.0,No,No
TKT-05083,Software,Medium,Resolved,Legal,Vikram Joshi,2023-11-02 07:01:26,2023-11-03 04:01:26,21.0,No,No
TKT-05084,Software,Low,Closed,Operations,Vikram Joshi,2024-08-03 01:04:54,2024-08-04 17:04:54,40.0,No,Yes
TKT-05085,Hardware,Low,Resolved,Legal,Suresh Kumar,2023-05-30 00:43:45,2023-05-31 19:43:45,43.0,No,No
TKT-05086,Network,Low,Closed,Sales,Suresh Kumar,2024-05-29 23:58:55,2024-06-02 00:58:55,73.0,Yes,No
TKT-05087,Printer,Low,Resolved,IT,Amit Sharma,2023-05-09 11:48:19,2023-05-11 16:48:19,53.0,No,No
TKT-05088,Access/Login,Medium,In Progress,Sales,Neha Gupta,2024-01-22 06:22:02,,,,No
TKT-05089,Access/Login,Critical,Open,Finance,Anjali Mehta,2024-04-22 16:27:40,,,,No
TKT-05090,Printer,Low,Resolved,IT,Neha Gupta,2023-01-09 10:58:52,2023-01-13 03:58:52,89.0,Yes,No
TKT-05091,Printer,Critical,Open,Operations,Anjali Mehta,2024-04-12 08:54:49,,,,No
TKT-05092,Access/Login,Medium,Resolved,Marketing,Suresh Kumar,2024-08-31 12:34:20,2024-09-01 13:34:20,25.0,No,Yes
TKT-05093,Hardware,Medium,Closed,Marketing,Suresh Kumar,2023-02-03 06:55:56,2023-02-05 12:55:56,54.0,Yes,No
TKT-05094,Software,Low,Resolved,Operations,Rohit Verma,2024-02-06 03:46:03,2024-02-09 01:46:03,70.0,No,No
TKT-05095,Email,Low,Open,Marketing,Suresh Kumar,2024-06-22 12:14:28,,,,Yes
TKT-05096,Network,High,Resolved,Operations,Neha Gupta,2023-02-05 09:56:07,2023-02-06 02:56:07,17.0,No,Yes
TKT-05097,Printer,High,Open,HR,Amit Sharma,2024-02-20 02:14:13,,,,No
TKT-05098,Hardware,Medium,Resolved,Legal,Suresh Kumar,2024-12-12 23:10:02,2024-12-15 10:10:02,59.0,Yes,No
TKT-05099,Hardware,Low,In Progress,IT,Priya Singh,2024-09-08 17:36:52,,,,Yes
TKT-05100,Printer,Low,Resolved,Sales,Rohit Verma,2024-08-31 02:45:01,2024-09-02 12:45:01,58.0,No,Yes
TKT-05101,Printer,Low,Closed,Finance,Amit Sharma,2023-06-21 06:31:19,2023-06-22 04:31:19,22.0,No,No
TKT-05102,Access/Login,Low,Closed,Operations,Priya Singh,2024-10-31 02:06:57,2024-11-02 09:06:57,55.0,No,No
TKT-05103,Network,Low,Resolved,Finance,Rohit Verma,2023-01-23 02:11:08,2023-01-24 18:11:08,40.0,No,No
TKT-05104,Network,Low,Resolved,IT,Rohit Verma,2024-02-07 14:37:19,2024-02-09 16:37:19,50.0,No,No
TKT-05105,Network,Low,Resolved,Finance,Amit Sharma,2024-01-05 14:00:12,2024-01-06 18:00:12,28.0,No,No
TKT-05106,Software,High,Resolved,IT,Rohit Verma,2024-11-03 23:57:22,2024-11-05 01:57:22,26.0,Yes,Yes
TKT-05107,Software,High,Resolved,Finance,Suresh Kumar,2024-11-04 18:52:03,2024-11-05 14:52:03,20.0,No,No
TKT-05108,Email,High,Resolved,Sales,Rohit Verma,2024-04-03 01:29:34,2024-04-04 04:29:34,27.0,Yes,No
TKT-05109,Hardware,Low,Closed,IT,Neha Gupta,2024-10-25 06:45:51,2024-10-26 04:45:51,22.0,No,No
TKT-05110,Software,Medium,Closed,Finance,Priya Singh,2023-09-08 11:40:32,2023-09-09 22:40:32,35.0,No,No
TKT-05111,Access/Login,Medium,Resolved,IT,Neha Gupta,2024-10-29 09:33:52,2024-10-30 18:33:52,33.0,No,No
TKT-05112,Network,Medium,Resolved,Sales,Rohit Verma,2024-02-02 03:47:27,2024-02-02 14:47:27,11.0,No,No
TKT-05113,Hardware,Low,Resolved,IT,Amit Sharma,2024-07-24 08:22:16,2024-07-26 13:22:16,53.0,No,No
TKT-05114,Software,High,Closed,Legal,Priya Singh,2024-10-29 19:41:19,2024-10-30 02:41:19,7.0,No,No
TKT-05115,Printer,Low,Resolved,HR,Rohit Verma,2024-10-13 17:29:45,2024-10-14 10:29:45,17.0,No,Yes
TKT-05116,Network,High,Resolved,Finance,Suresh Kumar,2023-05-31 05:59:49,2023-05-31 12:59:49,7.0,No,No
TKT-05117,Email,High,Closed,Operations,Anjali Mehta,2023-11-27 06:55:26,2023-11-27 13:55:26,7.0,No,No
TKT-05118,Access/Login,Medium,Resolved,Legal,Suresh Kumar,2024-04-09 17:09:11,2024-04-12 03:09:11,58.0,Yes,No
TKT-05119,Email,High,Resolved,HR,Anjali Mehta,2023-11-10 21:15:39,2023-11-11 03:15:39,6.0,No,No
TKT-05120,Network,Medium,Closed,Legal,Rohit Verma,2024-09-06 19:57:28,2024-09-08 05:57:28,34.0,No,No
TKT-05121,Network,High,Resolved,Marketing,Amit Sharma,2023-10-08 20:23:02,2023-10-09 03:23:02,7.0,No,Yes
TKT-05122,Hardware,High,Closed,Legal,Anjali Mehta,2023-02-06 06:11:20,2023-02-06 10:11:20,4.0,No,No
TKT-05123,Hardware,High,Open,Finance,Neha Gupta,2024-11-27 11:11:55,,,,No
TKT-05124,Network,Low,Open,Marketing,Vikram Joshi,2023-12-31 18:43:10,,,,Yes
TKT-05125,Email,Low,Resolved,Marketing,Vikram Joshi,2023-09-11 02:51:03,2023-09-11 12:51:03,10.0,No,No
TKT-05126,Printer,Low,In Progress,IT,Neha Gupta,2023-10-01 05:38:54,,,,Yes
TKT-05127,Access/Login,Medium,Open,Operations,Neha Gupta,2023-05-11 21:49:33,,,,No
TKT-05128,Hardware,Low,In Progress,Finance,Suresh Kumar,2023-10-23 16:18:22,,,,No
TKT-05129,Hardware,Medium,Open,Marketing,Neha Gupta,2023-07-17 09:31:30,,,,No
TKT-05130,Email,High,Resolved,IT,Neha Gupta,2023-02-23 23:57:06,2023-02-24 13:57:06,14.0,No,No
TKT-05131,Email,Medium,Resolved,Operations,Anjali Mehta,2023-01-19 23:24:11,2023-01-21 09:24:11,34.0,No,No
TKT-05132,Software,Low,Open,Marketing,Priya Singh,2024-03-02 19:20:14,,,,Yes
TKT-05133,Access/Login,Medium,Closed,Legal,Anjali Mehta,2023-10-09 03:52:32,2023-10-11 14:52:32,59.0,Yes,No
TKT-05134,Network,Critical,Closed,Sales,Rohit Verma,2023-10-27 17:38:29,2023-10-27 23:38:29,6.0,Yes,No
TKT-05135,Hardware,Medium,Resolved,Sales,Vikram Joshi,2024-07-05 13:55:26,2024-07-07 22:55:26,57.0,Yes,No
TKT-05136,Hardware,High,Open,IT,Neha Gupta,2023-04-25 07:44:41,,,,No
TKT-05137,Printer,High,Resolved,Operations,Neha Gupta,2023-08-02 16:58:37,2023-08-03 07:58:37,15.0,No,No
TKT-05138,Hardware,High,Closed,Legal,Priya Singh,2024-11-13 08:36:55,2024-11-14 09:36:55,25.0,Yes,No
TKT-05139,Software,Low,Open,Marketing,Rohit Verma,2023-02-06 05:08:07,,,,No
TKT-05140,Hardware,Low,Resolved,Finance,Rohit Verma,2023-04-27 13:30:06,2023-04-28 10:30:06,21.0,No,No
TKT-05141,Network,Medium,Closed,Sales,Vikram Joshi,2024-09-04 17:04:10,2024-09-06 03:04:10,34.0,No,No
TKT-05142,Software,Medium,Resolved,Sales,Amit Sharma,2023-09-04 13:31:32,2023-09-05 03:31:32,14.0,No,No
TKT-05143,Software,Low,Closed,IT,Amit Sharma,2024-08-05 01:47:28,2024-08-08 08:47:28,79.0,Yes,No
TKT-05144,Software,Low,Closed,HR,Amit Sharma,2024-07-07 07:00:16,2024-07-11 00:00:16,89.0,Yes,Yes
TKT-05145,Printer,High,Resolved,Marketing,Priya Singh,2023-09-19 08:57:32,2023-09-19 15:57:32,7.0,No,No
TKT-05146,Printer,Medium,Resolved,Marketing,Anjali Mehta,2024-01-22 08:35:33,2024-01-24 01:35:33,41.0,No,No
TKT-05147,Email,Low,Resolved,IT,Anjali Mehta,2023-09-10 17:53:28,2023-09-14 06:53:28,85.0,Yes,Yes
TKT-05148,Email,Low,Closed,Operations,Priya Singh,2023-05-06 21:31:01,2023-05-08 20:31:01,47.0,No,Yes
TKT-05149,Access/Login,Medium,Resolved,IT,Suresh Kumar,2023-10-24 21:06:55,2023-10-25 21:06:55,24.0,No,No
TKT-05150,Access/Login,Critical,Resolved,Sales,Anjali Mehta,2024-01-24 17:50:44,2024-01-24 18:50:44,1.0,No,No
TKT-05151,Printer,Critical,Closed,Finance,Suresh Kumar,2023-06-29 14:43:20,2023-06-29 20:43:20,6.0,Yes,No
TKT-05152,Printer,Low,Resolved,Operations,Priya Singh,2024-10-27 00:57:59,2024-10-29 04:57:59,52.0,No,Yes
TKT-05153,Software,Medium,Closed,IT,Neha Gupta,2023-06-05 07:25:47,2023-06-07 12:25:47,53.0,Yes,No
TKT-05154,Software,High,Closed,Sales,Neha Gupta,2024-04-22 00:24:21,2024-04-22 09:24:21,9.0,No,No
TKT-05155,Printer,High,Resolved,Operations,Vikram Joshi,2024-11-09 14:57:20,2024-11-09 21:57:20,7.0,No,Yes
TKT-05156,Hardware,High,Resolved,Finance,Priya Singh,2024-06-05 15:00:47,2024-06-06 13:00:47,22.0,No,No
TKT-05157,Access/Login,Medium,Resolved,Sales,Amit Sharma,2024-06-08 06:39:40,2024-06-10 01:39:40,43.0,No,Yes
TKT-05158,Hardware,Medium,In Progress,Legal,Suresh Kumar,2023-12-20 06:03:45,,,,No
TKT-05159,Access/Login,High,Closed,Marketing,Suresh Kumar,2023-07-25 16:50:29,2023-07-25 23:50:29,7.0,No,No
TKT-05160,Network,Medium,In Progress,HR,Vikram Joshi,2024-08-21 01:45:18,,,,No
TKT-05161,Network,Low,In Progress,Operations,Anjali Mehta,2024-07-08 14:29:38,,,,No
TKT-05162,Software,Medium,Resolved,Legal,Suresh Kumar,2023-06-07 01:09:52,2023-06-07 20:09:52,19.0,No,No
TKT-05163,Hardware,Medium,Closed,HR,Neha Gupta,2023-01-14 09:12:57,2023-01-16 13:12:57,52.0,Yes,Yes
TKT-05164,Access/Login,Medium,Resolved,Finance,Anjali Mehta,2024-01-15 14:55:12,2024-01-17 02:55:12,36.0,No,No
TKT-05165,Software,Medium,Closed,Legal,Amit Sharma,2023-11-16 13:57:00,2023-11-18 19:57:00,54.0,Yes,No
TKT-05166,Software,Critical,Resolved,IT,Priya Singh,2023-05-18 14:46:19,2023-05-18 20:46:19,6.0,Yes,No
TKT-05167,Software,Low,Closed,Finance,Suresh Kumar,2023-09-13 21:54:23,2023-09-14 19:54:23,22.0,No,No
TKT-05168,Hardware,Critical,Resolved,Legal,Neha Gupta,2023-03-06 04:40:59,2023-03-06 09:40:59,5.0,Yes,No
TKT-05169,Hardware,Medium,Resolved,Finance,Neha Gupta,2024-12-27 21:29:30,2024-12-28 13:29:30,16.0,No,No
TKT-05170,Email,Medium,Resolved,Finance,Amit Sharma,2023-04-13 04:09:46,2023-04-13 20:09:46,16.0,No,No
TKT-05171,Email,Low,Open,Finance,Amit Sharma,2024-11-06 12:22:52,,,,No
TKT-05172,Access/Login,Critical,Closed,HR,Amit Sharma,2024-02-26 23:35:50,2024-02-27 09:35:50,10.0,Yes,No
TKT-05173,Printer,Critical,Closed,IT,Neha Gupta,2024-06-12 00:07:19,2024-06-12 04:07:19,4.0,No,No
TKT-05174,Software,Critical,Open,Operations,Priya Singh,2024-05-23 07:48:03,,,,No
TKT-05175,Access/Login,Low,In Progress,Sales,Rohit Verma,2024-04-27 16:27:48,,,,Yes
TKT-05176,Hardware,Low,In Progress,HR,Anjali Mehta,2023-04-17 05:11:40,,,,No
TKT-05177,Access/Login,Low,In Progress,HR,Vikram Joshi,2024-05-28 13:46:15,,,,No
TKT-05178,Software,Medium,Closed,Operations,Amit Sharma,2023-06-23 21:12:13,2023-06-26 00:12:13,51.0,Yes,No
TKT-05179,Printer,High,Closed,Finance,Vikram Joshi,2024-07-13 23:16:19,2024-07-14 04:16:19,5.0,No,Yes
TKT-05180,Printer,Medium,Resolved,Legal,Suresh Kumar,2023-03-29 05:02:45,2023-03-29 21:02:45,16.0,No,No
TKT-05181,Email,Low,Closed,Legal,Rohit Verma,2023-07-23 20:27:12,2023-07-25 05:27:12,33.0,No,Yes
TKT-05182,Software,Medium,Closed,HR,Priya Singh,2024-10-17 03:54:03,2024-10-17 22:54:03,19.0,No,No
TKT-05183,Access/Login,Medium,Resolved,Sales,Priya Singh,2024-07-22 22:09:00,2024-07-25 02:09:00,52.0,Yes,No
TKT-05184,Access/Login,Medium,Resolved,Marketing,Vikram Joshi,2024-01-15 18:54:10,2024-01-17 00:54:10,30.0,No,No
TKT-05185,Hardware,Low,Resolved,IT,Vikram Joshi,2024-10-23 17:53:42,2024-10-26 23:53:42,78.0,Yes,No
TKT-05186,Email,Low,Resolved,Sales,Priya Singh,2023-10-06 08:03:59,2023-10-09 10:03:59,74.0,Yes,No
TKT-05187,Software,Medium,Resolved,HR,Priya Singh,2023-01-06 17:52:46,2023-01-07 00:52:46,7.0,No,No
TKT-05188,Network,Low,Closed,Sales,Priya Singh,2023-04-30 14:49:32,2023-05-01 02:49:32,12.0,No,Yes
TKT-05189,Network,High,Resolved,Operations,Rohit Verma,2024-05-26 00:38:26,2024-05-26 23:38:26,23.0,No,Yes
TKT-05190,Hardware,Medium,Closed,HR,Suresh Kumar,2023-10-05 19:18:44,2023-10-07 08:18:44,37.0,No,No
TKT-05191,Email,Low,In Progress,IT,Amit Sharma,2023-03-02 09:46:18,,,,No
TKT-05192,Network,Medium,Closed,HR,Anjali Mehta,2023-05-20 11:03:08,2023-05-22 03:03:08,40.0,No,Yes
TKT-05193,Hardware,Medium,Resolved,Marketing,Rohit Verma,2024-08-11 22:28:14,2024-08-13 00:28:14,26.0,No,Yes
TKT-05194,Network,Medium,Open,HR,Neha Gupta,2024-11-26 10:40:28,,,,No
TKT-05195,Printer,Medium,Resolved,Marketing,Priya Singh,2023-01-30 12:33:59,2023-01-31 04:33:59,16.0,No,No
TKT-05196,Hardware,High,Closed,Finance,Priya Singh,2024-08-02 15:33:06,2024-08-02 20:33:06,5.0,No,No
TKT-05197,Software,Low,Resolved,HR,Neha Gupta,2024-12-28 04:48:39,2024-12-29 15:48:39,35.0,No,Yes
TKT-05198,Hardware,Low,Closed,HR,Rohit Verma,2023-05-05 20:12:52,2023-05-06 09:12:52,13.0,No,No
TKT-05199,Access/Login,Medium,Resolved,IT,Anjali Mehta,2023-07-10 07:28:18,2023-07-12 18:28:18,59.0,Yes,No
TKT-05200,Printer,Low,Resolved,IT,Rohit Verma,2023-03-24 13:14:05,2023-03-27 20:14:05,79.0,Yes,No
TKT-05201,Email,Medium,Closed,IT,Priya Singh,2024-07-27 14:08:28,2024-07-29 13:08:28,47.0,No,Yes
TKT-05202,Network,High,Resolved,Marketing,Suresh Kumar,2024-12-03 03:09:55,2024-12-04 01:09:55,22.0,No,No
TKT-05203,Email,Medium,In Progress,Operations,Anjali Mehta,2024-11-09 11:37:12,,,,Yes
TKT-05204,Hardware,Low,Closed,Legal,Rohit Verma,2024-10-16 17:29:15,2024-10-18 21:29:15,52.0,No,No
TKT-05205,Printer,Medium,Resolved,HR,Suresh Kumar,2023-09-22 20:10:32,2023-09-23 09:10:32,13.0,No,No
TKT-05206,Access/Login,High,Resolved,HR,Suresh Kumar,2024-02-05 10:20:39,2024-02-05 15:20:39,5.0,No,No
TKT-05207,Access/Login,Medium,Resolved,IT,Vikram Joshi,2023-08-27 22:31:54,2023-08-30 03:31:54,53.0,Yes,Yes
TKT-05208,Software,High,Closed,Operations,Amit Sharma,2023-09-19 01:06:57,2023-09-19 14:06:57,13.0,No,No
TKT-05209,Network,Medium,Open,IT,Neha Gupta,2024-06-21 17:02:50,,,,No
TKT-05210,Printer,Low,Closed,Sales,Anjali Mehta,2024-04-23 14:35:19,2024-04-27 03:35:19,85.0,Yes,No
TKT-05211,Email,Low,Closed,IT,Vikram Joshi,2023-04-11 08:33:17,2023-04-13 00:33:17,40.0,No,No
TKT-05212,Access/Login,Low,Resolved,Finance,Suresh Kumar,2024-01-16 19:02:25,2024-01-20 10:02:25,87.0,Yes,No
TKT-05213,Printer,Medium,Closed,HR,Priya Singh,2024-06-22 20:45:37,2024-06-23 02:45:37,6.0,No,Yes
TKT-05214,Software,Medium,Resolved,IT,Priya Singh,2023-02-25 05:08:03,2023-02-27 13:08:03,56.0,Yes,Yes
TKT-05215,Access/Login,Low,Resolved,Finance,Anjali Mehta,2023-07-21 23:25:08,2023-07-24 19:25:08,68.0,No,No
TKT-05216,Software,Medium,Closed,Legal,Anjali Mehta,2023-12-19 00:39:43,2023-12-19 13:39:43,13.0,No,No
TKT-05217,Email,Low,Closed,IT,Anjali Mehta,2024-11-12 23:54:14,2024-11-15 19:54:14,68.0,No,No
TKT-05218,Access/Login,Low,In Progress,Legal,Priya Singh,2023-01-31 13:10:52,,,,No
TKT-05219,Access/Login,Medium,Resolved,HR,Neha Gupta,2024-11-09 21:49:16,2024-11-10 14:49:16,17.0,No,Yes
TKT-05220,Hardware,Low,Closed,Finance,Amit Sharma,2023-10-18 22:53:50,2023-10-21 07:53:50,57.0,No,No
TKT-05221,Network,High,In Progress,Finance,Vikram Joshi,2024-02-17 13:39:33,,,,Yes
TKT-05222,Email,Medium,Resolved,Finance,Priya Singh,2023-01-16 13:04:43,2023-01-17 23:04:43,34.0,No,No
TKT-05223,Network,Low,Resolved,Marketing,Amit Sharma,2023-11-09 19:54:36,2023-11-11 20:54:36,49.0,No,No
TKT-05224,Software,Low,Resolved,Sales,Rohit Verma,2024-11-10 19:39:37,2024-11-14 06:39:37,83.0,Yes,Yes
TKT-05225,Network,Medium,Resolved,Legal,Vikram Joshi,2023-06-28 02:46:55,2023-06-29 23:46:55,45.0,No,No
TKT-05226,Printer,Low,Open,Legal,Rohit Verma,2024-04-22 21:18:29,,,,No
TKT-05227,Network,Low,Closed,HR,Neha Gupta,2024-08-20 11:22:36,2024-08-22 07:22:36,44.0,No,No
TKT-05228,Software,Critical,Closed,Sales,Priya Singh,2023-12-10 11:52:29,2023-12-10 20:52:29,9.0,Yes,Yes
TKT-05229,Access/Login,Low,Resolved,Finance,Rohit Verma,2024-07-23 12:02:58,2024-07-25 01:02:58,37.0,No,No
TKT-05230,Email,High,Resolved,Marketing,Suresh Kumar,2024-02-19 01:00:54,2024-02-19 10:00:54,9.0,No,No
TKT-05231,Hardware,Medium,Open,Sales,Rohit Verma,2023-03-22 11:15:48,,,,No
TKT-05232,Network,Medium,Closed,Marketing,Priya Singh,2023-02-23 16:59:44,2023-02-24 18:59:44,26.0,No,No
TKT-05233,Software,Low,Closed,HR,Amit Sharma,2024-01-02 04:37:50,2024-01-05 06:37:50,74.0,Yes,No
TKT-05234,Access/Login,Critical,In Progress,Finance,Anjali Mehta,2023-10-07 10:13:37,,,,Yes
TKT-05235,Software,Medium,Closed,Legal,Anjali Mehta,2024-08-01 09:49:13,2024-08-02 07:49:13,22.0,No,No
TKT-05236,Hardware,Medium,Closed,Operations,Neha Gupta,2024-12-18 00:19:28,2024-12-20 03:19:28,51.0,Yes,No
TKT-05237,Email,Medium,Resolved,IT,Rohit Verma,2023-06-21 12:45:08,2023-06-21 23:45:08,11.0,No,No
TKT-05238,Hardware,Medium,Resolved,Marketing,Anjali Mehta,2024-01-24 19:46:53,2024-01-26 00:46:53,29.0,No,No
TKT-05239,Access/Login,Low,Closed,IT,Amit Sharma,2024-04-13 14:57:37,2024-04-15 20:57:37,54.0,No,Yes
TKT-05240,Hardware,Critical,Resolved,Finance,Anjali Mehta,2024-05-04 23:57:38,2024-05-05 00:57:38,1.0,No,Yes
TKT-05241,Hardware,Critical,Closed,Finance,Neha Gupta,2024-04-30 16:21:12,2024-05-01 02:21:12,10.0,Yes,No
TKT-05242,Email,Medium,In Progress,Legal,Suresh Kumar,2023-04-24 12:42:02,,,,No
TKT-05243,Software,Low,Resolved,HR,Rohit Verma,2023-11-26 15:48:17,2023-11-30 07:48:17,88.0,Yes,Yes
TKT-05244,Network,Low,Resolved,IT,Vikram Joshi,2024-07-24 22:23:36,2024-07-27 08:23:36,58.0,No,No
TKT-05245,Email,High,Resolved,HR,Anjali Mehta,2024-04-24 16:47:47,2024-04-24 20:47:47,4.0,No,No
TKT-05246,Network,Low,Resolved,Marketing,Neha Gupta,2023-04-19 17:13:25,2023-04-21 07:13:25,38.0,No,No
TKT-05247,Software,High,Closed,IT,Amit Sharma,2023-01-18 05:26:21,2023-01-18 18:26:21,13.0,No,No
TKT-05248,Email,High,Open,Marketing,Suresh Kumar,2024-12-24 07:18:35,,,,No
TKT-05249,Printer,Medium,Resolved,Legal,Neha Gupta,2023-03-22 07:05:46,2023-03-23 20:05:46,37.0,No,No
TKT-05250,Software,Low,Resolved,IT,Suresh Kumar,2024-04-09 01:03:34,2024-04-11 23:03:34,70.0,No,No
TKT-05251,Printer,Medium,Open,IT,Neha Gupta,2023-09-28 02:38:13,,,,No
TKT-05252,Printer,Medium,Resolved,Operations,Priya Singh,2024-12-19 12:29:38,2024-12-20 10:29:38,22.0,No,No
TKT-05253,Hardware,Medium,Closed,Legal,Vikram Joshi,2023-01-28 12:39:43,2023-01-30 05:39:43,41.0,No,Yes
TKT-05254,Network,Critical,Resolved,HR,Vikram Joshi,2024-06-02 21:22:44,2024-06-03 06:22:44,9.0,Yes,Yes
TKT-05255,Printer,Medium,Closed,IT,Neha Gupta,2024-03-02 10:03:15,2024-03-04 21:03:15,59.0,Yes,Yes
TKT-05256,Software,Medium,Closed,IT,Amit Sharma,2023-07-23 00:50:25,2023-07-24 01:50:25,25.0,No,Yes
TKT-05257,Software,Low,Resolved,Sales,Priya Singh,2023-02-10 06:50:21,2023-02-12 17:50:21,59.0,No,No
TKT-05258,Access/Login,Medium,Closed,HR,Suresh Kumar,2024-10-08 12:09:50,2024-10-10 19:09:50,55.0,Yes,No
